id,houryear,dayyear,monthyear,dckwh
3271,3271,137,5,898.250563
3272,3272,137,5,1880.961
3273,3273,137,5,2745.11825
3274,3274,137,5,3357.71175
3275,3275,137,5,3772.1925
3276,3276,137,5,3947.31325
3277,3277,137,5,3901.3695
3278,3278,137,5,3662.5715
3279,3279,137,5,2178.3755
3280,3280,137,5,1849.950875
3281,3281,137,5,1702.002
3282,3282,137,5,744.418375
3283,3283,137,5,146.094547
3284,3284,137,5,0
3285,3285,137,5,0
3286,3286,137,5,0
3287,3287,137,5,0
3288,3288,137,5,0
3289,3289,138,5,0
3290,3290,138,5,0
3291,3291,138,5,0
3292,3292,138,5,0
3293,3293,138,5,0
3294,3294,138,5,149.060922
3295,3295,138,5,583.053375
3296,3296,138,5,1853.9945
3297,3297,138,5,2690.8715
3298,3298,138,5,2635.15175
3299,3299,138,5,1363.38475
3300,3300,138,5,2754.325
3301,3301,138,5,3121.4285
3302,3302,138,5,2903.9355
3303,3303,138,5,2663.95925
3304,3304,138,5,2176.296
3305,3305,138,5,1406.32825
3306,3306,138,5,751.783438
3307,3307,138,5,149.700188
3308,3308,138,5,0
3309,3309,138,5,0
3310,3310,138,5,0
3311,3311,138,5,0
3312,3312,138,5,0
3313,3313,139,5,0
3314,3314,139,5,0
3315,3315,139,5,0
3316,3316,139,5,0
3317,3317,139,5,0
3318,3318,139,5,174.961906
3319,3319,139,5,891.837813
3320,3320,139,5,1867.38025
3321,3321,139,5,2719.09775
3322,3322,139,5,3341.01425
3323,3323,139,5,3289.20175
3324,3324,139,5,3326.834
3325,3325,139,5,3205.391
3326,3326,139,5,3072.98925
3327,3327,139,5,2568.157
3328,3328,139,5,2151.8975
3329,3329,139,5,1457.753
3330,3330,139,5,630.335813
3331,3331,139,5,172.504703
3332,3332,139,5,0
3333,3333,139,5,0
3334,3334,139,5,0
3335,3335,139,5,0
3336,3336,139,5,0
3337,3337,140,5,0
3338,3338,140,5,0
3339,3339,140,5,0
3340,3340,140,5,0
3341,3341,140,5,0
3342,3342,140,5,129.855109
3343,3343,140,5,479.411219
3344,3344,140,5,712.864625
3345,3345,140,5,1159.28325
3346,3346,140,5,1615.814125
3347,3347,140,5,2486.20875
3348,3348,140,5,2922.07
3349,3349,140,5,3467.989
3350,3350,140,5,3637.79175
3351,3351,140,5,3173.04175
3352,3352,140,5,2513.642
3353,3353,140,5,1228.1
3354,3354,140,5,587.225688
3355,3355,140,5,177.897984
3356,3356,140,5,0
3357,3357,140,5,0
3358,3358,140,5,0
3359,3359,140,5,0
3360,3360,140,5,0
3361,3361,141,5,0
3362,3362,141,5,0
3363,3363,141,5,0
3364,3364,141,5,0
3365,3365,141,5,0
3366,3366,141,5,187.739266
3367,3367,141,5,888.4365
3368,3368,141,5,1839.720125
3369,3369,141,5,2668.968
3370,3370,141,5,3281.8765
3371,3371,141,5,3661.09675
3372,3372,141,5,3327.3585
3373,3373,141,5,3343.27625
3374,3374,141,5,3592.89925
3375,3375,141,5,2109.5
3376,3376,141,5,2175.597
3377,3377,141,5,1682.33325
3378,3378,141,5,750.99325
3379,3379,141,5,4.358699
3380,3380,141,5,0
3381,3381,141,5,0
3382,3382,141,5,0
3383,3383,141,5,0
3384,3384,141,5,0
3385,3385,142,5,0
3386,3386,142,5,0
3387,3387,142,5,0
3388,3388,142,5,0
3389,3389,142,5,0
3390,3390,142,5,161.799641
3391,3391,142,5,431.809188
3392,3392,142,5,823.471938
3393,3393,142,5,819.457625
3394,3394,142,5,1261.147625
3395,3395,142,5,801.851063
3396,3396,142,5,603.073188
3397,3397,142,5,885.38725
3398,3398,142,5,973.456938
3399,3399,142,5,937.7835
3400,3400,142,5,894.591938
3401,3401,142,5,508.506
3402,3402,142,5,39.915992
3403,3403,142,5,13.448546
3404,3404,142,5,0
3405,3405,142,5,0
3406,3406,142,5,0
3407,3407,142,5,0
3408,3408,142,5,0
3409,3409,143,5,0
3410,3410,143,5,0
3411,3411,143,5,0
3412,3412,143,5,0
3413,3413,143,5,0
3414,3414,143,5,218.041375
3415,3415,143,5,611.418313
3416,3416,143,5,1332.26
3417,3417,143,5,1970.008125
3418,3418,143,5,2440.9805
3419,3419,143,5,1746.840125
3420,3420,143,5,2581.78625
3421,3421,143,5,979.120125
3422,3422,143,5,453.209031
3423,3423,143,5,1080.144375
3424,3424,143,5,1003.233125
3425,3425,143,5,1723.250875
3426,3426,143,5,757.751313
3427,3427,143,5,180.911516
3428,3428,143,5,0
3429,3429,143,5,0
3430,3430,143,5,0
3431,3431,143,5,0
3432,3432,143,5,0
3433,3433,144,5,0
3434,3434,144,5,0
3435,3435,144,5,0
3436,3436,144,5,0
3437,3437,144,5,0
3438,3438,144,5,18.01924
3439,3439,144,5,601.995313
3440,3440,144,5,446.851969
3441,3441,144,5,1325.91025
3442,3442,144,5,1236.73
3443,3443,144,5,496.358406
3444,3444,144,5,1422.808125
3445,3445,144,5,2621.28975
3446,3446,144,5,1317.3
3447,3447,144,5,1378.20025
3448,3448,144,5,1189.528375
3449,3449,144,5,822.305625
3450,3450,144,5,271.092906
3451,3451,144,5,147.169938
3452,3452,144,5,0
3453,3453,144,5,0
3454,3454,144,5,0
3455,3455,144,5,0
3456,3456,144,5,0
3457,3457,145,5,0
3458,3458,145,5,0
3459,3459,145,5,0
3460,3460,145,5,0
3461,3461,145,5,0
3462,3462,145,5,49.529414
3463,3463,145,5,49.553594
3464,3464,145,5,85.23082
3465,3465,145,5,1003.6745
3466,3466,145,5,561.20175
3467,3467,145,5,621.926563
3468,3468,145,5,1133.793125
3469,3469,145,5,1375.92375
3470,3470,145,5,503.849063
3471,3471,145,5,555.074875
3472,3472,145,5,591.751625
3473,3473,145,5,209.295063
3474,3474,145,5,74.984242
3475,3475,145,5,39.95907
3476,3476,145,5,0
3477,3477,145,5,0
3478,3478,145,5,0
3479,3479,145,5,0
3480,3480,145,5,0
3481,3481,146,5,0
3482,3482,146,5,0
3483,3483,146,5,0
3484,3484,146,5,0
3485,3485,146,5,0
3486,3486,146,5,211.928813
3487,3487,146,5,657.60025
3488,3488,146,5,411.224375
3489,3489,146,5,129.599828
3490,3490,146,5,380.514969
3491,3491,146,5,1187.3165
3492,3492,146,5,945.256938
3493,3493,146,5,633.943875
3494,3494,146,5,799.776125
3495,3495,146,5,2472.86275
3496,3496,146,5,735.356438
3497,3497,146,5,419.280031
3498,3498,146,5,345.746
3499,3499,146,5,100.24793
3500,3500,146,5,0
3501,3501,146,5,0
3502,3502,146,5,0
3503,3503,146,5,0
3504,3504,146,5,0
3505,3505,147,5,0
3506,3506,147,5,0
3507,3507,147,5,0
3508,3508,147,5,0
3509,3509,147,5,0
3510,3510,147,5,192.720656
3511,3511,147,5,889.97425
3512,3512,147,5,1822.617375
3513,3513,147,5,2618.05475
3514,3514,147,5,3209.4625
3515,3515,147,5,3575.347
3516,3516,147,5,3741.05225
3517,3517,147,5,2142.211
3518,3518,147,5,3519.32675
3519,3519,147,5,1484.531375
3520,3520,147,5,478.889406
3521,3521,147,5,627.9295
3522,3522,147,5,804.043
3523,3523,147,5,223.936734
3524,3524,147,5,0
3525,3525,147,5,0
3526,3526,147,5,0
3527,3527,147,5,0
3528,3528,147,5,0
3529,3529,148,5,0
3530,3530,148,5,0
3531,3531,148,5,0
3532,3532,148,5,0
3533,3533,148,5,0
3534,3534,148,5,229.425609
3535,3535,148,5,896.161063
3536,3536,148,5,1832.71625
3537,3537,148,5,2632.75775
3538,3538,148,5,3213.0865
3539,3539,148,5,3584.44
3540,3540,148,5,3133.898
3541,3541,148,5,1442.104875
3542,3542,148,5,2264.495
3543,3543,148,5,1511.4355
3544,3544,148,5,689.409875
3545,3545,148,5,302.394844
3546,3546,148,5,78.190305
3547,3547,148,5,184.054484
3548,3548,148,5,0
3549,3549,148,5,0
3550,3550,148,5,0
3551,3551,148,5,0
3552,3552,148,5,0
3553,3553,149,5,0
3554,3554,149,5,0
3555,3555,149,5,0
3556,3556,149,5,0
3557,3557,149,5,0
3558,3558,149,5,223.387516
3559,3559,149,5,661.706813
3560,3560,149,5,1840.036875
3561,3561,149,5,2638.99875
3562,3562,149,5,3224.91325
3563,3563,149,5,3583.3875
3564,3564,149,5,3019.992
3565,3565,149,5,1911.3165
3566,3566,149,5,3584.2635
3567,3567,149,5,2210.95
3568,3568,149,5,1438.443125
3569,3569,149,5,1173.929875
3570,3570,149,5,801.942875
3571,3571,149,5,181.808703
3572,3572,149,5,0
3573,3573,149,5,0
3574,3574,149,5,0
3575,3575,149,5,0
3576,3576,149,5,0
3577,3577,150,5,0
3578,3578,150,5,0
3579,3579,150,5,0
3580,3580,150,5,0
3581,3581,150,5,0
3582,3582,150,5,194.175
3583,3583,150,5,898.202875
3584,3584,150,5,1843.979125
3585,3585,150,5,2211.05875
3586,3586,150,5,2746.64625
3587,3587,150,5,1261.621
3588,3588,150,5,3356.13025
3589,3589,150,5,3395.7815
3590,3590,150,5,967.387688
3591,3591,150,5,301.678094
3592,3592,150,5,2306.48725
3593,3593,150,5,1482.743875
3594,3594,150,5,611.256688
3595,3595,150,5,175.175531
3596,3596,150,5,0
3597,3597,150,5,0
3598,3598,150,5,0
3599,3599,150,5,0
3600,3600,150,5,0
3601,3601,151,5,0
3602,3602,151,5,0
3603,3603,151,5,0
3604,3604,151,5,0
3605,3605,151,5,0
3606,3606,151,5,226.277469
3607,3607,151,5,771.792313
3608,3608,151,5,1374.09775
3609,3609,151,5,2633.51075
3610,3610,151,5,3193.68675
3611,3611,151,5,2818.26425
3612,3612,151,5,579.146813
3613,3613,151,5,3422.91275
3614,3614,151,5,1346.411
3615,3615,151,5,1987.578125
3616,3616,151,5,1011.816875
3617,3617,151,5,942.896438
3618,3618,151,5,710.743063
3619,3619,151,5,183.896344
3620,3620,151,5,0
3621,3621,151,5,0
3622,3622,151,5,0
3623,3623,151,5,0
3624,3624,151,5,0
3625,3625,152,6,0
3626,3626,152,6,0
3627,3627,152,6,0
3628,3628,152,6,0
3629,3629,152,6,0
3630,3630,152,6,224.939875
3631,3631,152,6,941.640875
3632,3632,152,6,1923.837875
3633,3633,152,6,2752.5415
3634,3634,152,6,3350.307
3635,3635,152,6,3737.92625
3636,3636,152,6,3900.94475
3637,3637,152,6,3882.29725
3638,3638,152,6,3663.49575
3639,3639,152,6,3237.87875
3640,3640,152,6,2610.86975
3641,3641,152,6,1774.572625
3642,3642,152,6,831.349625
3643,3643,152,6,165.584813
3644,3644,152,6,0
3645,3645,152,6,0
3646,3646,152,6,0
3647,3647,152,6,0
3648,3648,152,6,0
3649,3649,153,6,0
3650,3650,153,6,0
3651,3651,153,6,0
3652,3652,153,6,0
3653,3653,153,6,0
3654,3654,153,6,185.086281
3655,3655,153,6,732.010125
3656,3656,153,6,1484.70975
3657,3657,153,6,2620.376
3658,3658,153,6,3163.3155
3659,3659,153,6,2902.90225
3660,3660,153,6,1094.213125
3661,3661,153,6,1018.5325
3662,3662,153,6,2895.77675
3663,3663,153,6,2204.55525
3664,3664,153,6,1908.774
3665,3665,153,6,1608.66475
3666,3666,153,6,525.865688
3667,3667,153,6,213.381578
3668,3668,153,6,0
3669,3669,153,6,0
3670,3670,153,6,0
3671,3671,153,6,0
3672,3672,153,6,0
3673,3673,154,6,0
3674,3674,154,6,0
3675,3675,154,6,0
3676,3676,154,6,0
3677,3677,154,6,0
3678,3678,154,6,85.498625
3679,3679,154,6,383.964813
3680,3680,154,6,1233.5195
3681,3681,154,6,2807.282
3682,3682,154,6,3413.902
3683,3683,154,6,3363.93875
3684,3684,154,6,3623.5795
3685,3685,154,6,3434.451
3686,3686,154,6,3216.8095
3687,3687,154,6,2382.53225
3688,3688,154,6,1805.29225
3689,3689,154,6,1046.712813
3690,3690,154,6,492.011813
3691,3691,154,6,220.848922
3692,3692,154,6,0
3693,3693,154,6,0
3694,3694,154,6,0
3695,3695,154,6,0
3696,3696,154,6,0
3697,3697,155,6,0
3698,3698,155,6,0
3699,3699,155,6,0
3700,3700,155,6,0
3701,3701,155,6,0
3702,3702,155,6,199.854844
3703,3703,155,6,958.924125
3704,3704,155,6,1957.075375
3705,3705,155,6,2800.70525
3706,3706,155,6,3426.07375
3707,3707,155,6,2669.96625
3708,3708,155,6,2984.8355
3709,3709,155,6,3472.805
3710,3710,155,6,2426.27025
3711,3711,155,6,1798.082875
3712,3712,155,6,2683.742
3713,3713,155,6,1807.075
3714,3714,155,6,694.5865
3715,3715,155,6,181.266766
3716,3716,155,6,0
3717,3717,155,6,0
3718,3718,155,6,0
3719,3719,155,6,0
3720,3720,155,6,0
3721,3721,156,6,0
3722,3722,156,6,0
3723,3723,156,6,0
3724,3724,156,6,0
3725,3725,156,6,0
3726,3726,156,6,203.003578
3727,3727,156,6,957.3875
3728,3728,156,6,1958.506
3729,3729,156,6,2808.9595
3730,3730,156,6,3416.10075
3731,3731,156,6,3371.94325
3732,3732,156,6,3981.5065
3733,3733,156,6,3454.70925
3734,3734,156,6,3270.1425
3735,3735,156,6,3284.08125
3736,3736,156,6,1723.04125
3737,3737,156,6,1176.973875
3738,3738,156,6,414.873938
3739,3739,156,6,231.601984
3740,3740,156,6,0
3741,3741,156,6,0
3742,3742,156,6,0
3743,3743,156,6,0
3744,3744,156,6,0
3745,3745,157,6,0
3746,3746,157,6,0
3747,3747,157,6,0
3748,3748,157,6,0
3749,3749,157,6,0
3750,3750,157,6,205.821969
3751,3751,157,6,932.296313
3752,3752,157,6,1900.729875
3753,3753,157,6,2734.9025
3754,3754,157,6,3357.296
3755,3755,157,6,3756.1465
3756,3756,157,6,3932.05775
3757,3757,157,6,3461.38775
3758,3758,157,6,2747.891
3759,3759,157,6,2511.1045
3760,3760,157,6,2642.3
3761,3761,157,6,1137.91725
3762,3762,157,6,617.0215
3763,3763,157,6,188.204266
3764,3764,157,6,0
3765,3765,157,6,0
3766,3766,157,6,0
3767,3767,157,6,0
3768,3768,157,6,0
3769,3769,158,6,0
3770,3770,158,6,0
3771,3771,158,6,0
3772,3772,158,6,0
3773,3773,158,6,0
3774,3774,158,6,238.177156
3775,3775,158,6,936.275313
3776,3776,158,6,1868.730125
3777,3777,158,6,2078.891375
3778,3778,158,6,2823.0975
3779,3779,158,6,597.37325
3780,3780,158,6,1150.829375
3781,3781,158,6,2708.76825
3782,3782,158,6,1365.742125
3783,3783,158,6,2784.347
3784,3784,158,6,1301.908375
3785,3785,158,6,684.684938
3786,3786,158,6,470.679813
3787,3787,158,6,209.783859
3788,3788,158,6,0
3789,3789,158,6,0
3790,3790,158,6,0
3791,3791,158,6,0
3792,3792,158,6,0
3793,3793,159,6,0
3794,3794,159,6,0
3795,3795,159,6,0
3796,3796,159,6,0
3797,3797,159,6,0
3798,3798,159,6,94.482344
3799,3799,159,6,345.512375
3800,3800,159,6,933.165188
3801,3801,159,6,1436.7685
3802,3802,159,6,1914.944375
3803,3803,159,6,1668.09175
3804,3804,159,6,602.453188
3805,3805,159,6,1366.299625
3806,3806,159,6,874.168
3807,3807,159,6,2329.0675
3808,3808,159,6,1974.530125
3809,3809,159,6,614.535125
3810,3810,159,6,387.690688
3811,3811,159,6,215.165703
3812,3812,159,6,0
3813,3813,159,6,0
3814,3814,159,6,0
3815,3815,159,6,0
3816,3816,159,6,0
3817,3817,160,6,0
3818,3818,160,6,0
3819,3819,160,6,0
3820,3820,160,6,0
3821,3821,160,6,0
3822,3822,160,6,218.093906
3823,3823,160,6,905.260375
3824,3824,160,6,1815.139375
3825,3825,160,6,2611.15275
3826,3826,160,6,3209.23225
3827,3827,160,6,3579.78925
3828,3828,160,6,3751.42425
3829,3829,160,6,2219.63325
3830,3830,160,6,2492.5285
3831,3831,160,6,1097.886875
3832,3832,160,6,2370.87025
3833,3833,160,6,1316.0475
3834,3834,160,6,804.899563
3835,3835,160,6,239.539797
3836,3836,160,6,0
3837,3837,160,6,0
3838,3838,160,6,0
3839,3839,160,6,0
3840,3840,160,6,0
3841,3841,161,6,0
3842,3842,161,6,0
3843,3843,161,6,0
3844,3844,161,6,0
3845,3845,161,6,0
3846,3846,161,6,229.784797
3847,3847,161,6,904.2285
3848,3848,161,6,1809.565125
3849,3849,161,6,2611.85275
3850,3850,161,6,3207.5275
3851,3851,161,6,3563.88925
3852,3852,161,6,3747.8305
3853,3853,161,6,3715.32125
3854,3854,161,6,3069.29175
3855,3855,161,6,2759.5225
3856,3856,161,6,2247.66625
3857,3857,161,6,1263.48825
3858,3858,161,6,701.977875
3859,3859,161,6,171.484641
3860,3860,161,6,0
3861,3861,161,6,0
3862,3862,161,6,0
3863,3863,161,6,0
3864,3864,161,6,0
3865,3865,162,6,0
3866,3866,162,6,0
3867,3867,162,6,0
3868,3868,162,6,0
3869,3869,162,6,0
3870,3870,162,6,26.428531
3871,3871,162,6,512.009156
3872,3872,162,6,808.080563
3873,3873,162,6,409.085063
3874,3874,162,6,724.21675
3875,3875,162,6,750.085563
3876,3876,162,6,1616.477125
3877,3877,162,6,380.360031
3878,3878,162,6,1140.17925
3879,3879,162,6,993.054313
3880,3880,162,6,957.155063
3881,3881,162,6,819.716563
3882,3882,162,6,287.872313
3883,3883,162,6,120.92207
3884,3884,162,6,0
3885,3885,162,6,0
3886,3886,162,6,0
3887,3887,162,6,0
3888,3888,162,6,0
3889,3889,163,6,0
3890,3890,163,6,0
3891,3891,163,6,0
3892,3892,163,6,0
3893,3893,163,6,0
3894,3894,163,6,113.297148
3895,3895,163,6,100.147258
3896,3896,163,6,345.554656
3897,3897,163,6,796.774063
3898,3898,163,6,985.357875
3899,3899,163,6,1314.729875
3900,3900,163,6,1247.68125
3901,3901,163,6,709.358625
3902,3902,163,6,505.768813
3903,3903,163,6,753.898375
3904,3904,163,6,1300.3575
3905,3905,163,6,784.181563
3906,3906,163,6,281.117531
3907,3907,163,6,17.075535
3908,3908,163,6,0
3909,3909,163,6,0
3910,3910,163,6,0
3911,3911,163,6,0
3912,3912,163,6,0
3913,3913,164,6,0
3914,3914,164,6,0
3915,3915,164,6,0
3916,3916,164,6,0
3917,3917,164,6,0
3918,3918,164,6,134.394219
3919,3919,164,6,245.748859
3920,3920,164,6,486.744781
3921,3921,164,6,330.26575
3922,3922,164,6,674.010625
3923,3923,164,6,1078.98375
3924,3924,164,6,1362.99525
3925,3925,164,6,1055.070625
3926,3926,164,6,1069.431
3927,3927,164,6,2771.0805
3928,3928,164,6,2350.49475
3929,3929,164,6,1625.175625
3930,3930,164,6,742.984938
3931,3931,164,6,264.441094
3932,3932,164,6,0
3933,3933,164,6,0
3934,3934,164,6,0
3935,3935,164,6,0
3936,3936,164,6,0
3937,3937,165,6,0
3938,3938,165,6,0
3939,3939,165,6,0
3940,3940,165,6,0
3941,3941,165,6,0
3942,3942,165,6,82.838523
3943,3943,165,6,173.823609
3944,3944,165,6,477.119219
3945,3945,165,6,650.001875
3946,3946,165,6,859.165875
3947,3947,165,6,1655.556375
3948,3948,165,6,1571.553125
3949,3949,165,6,1588.4995
3950,3950,165,6,2263.5805
3951,3951,165,6,1090.594375
3952,3952,165,6,1494.953125
3953,3953,165,6,892.720625
3954,3954,165,6,93.110469
3955,3955,165,6,17.279094
3956,3956,165,6,0
3957,3957,165,6,0
3958,3958,165,6,0
3959,3959,165,6,0
3960,3960,165,6,0
3961,3961,166,6,0
3962,3962,166,6,0
3963,3963,166,6,0
3964,3964,166,6,0
3965,3965,166,6,0
3966,3966,166,6,227.278609
3967,3967,166,6,553.090938
3968,3968,166,6,944.926438
3969,3969,166,6,1297.379875
3970,3970,166,6,1175.9985
3971,3971,166,6,950.693563
3972,3972,166,6,495.05025
3973,3973,166,6,662.435188
3974,3974,166,6,569.835063
3975,3975,166,6,388.988906
3976,3976,166,6,360.657313
3977,3977,166,6,181.744719
3978,3978,166,6,678.916563
3979,3979,166,6,257.318563
3980,3980,166,6,0
3981,3981,166,6,0
3982,3982,166,6,0
3983,3983,166,6,0
3984,3984,166,6,0
3985,3985,167,6,0
3986,3986,167,6,0
3987,3987,167,6,0
3988,3988,167,6,0
3989,3989,167,6,0
3990,3990,167,6,237.073047
3991,3991,167,6,170.202141
3992,3992,167,6,751.449625
3993,3993,167,6,799.858813
3994,3994,167,6,3041.18625
3995,3995,167,6,2632.15925
3996,3996,167,6,3585.18
3997,3997,167,6,3560.82725
3998,3998,167,6,3348.3695
3999,3999,167,6,1454.617125
4000,4000,167,6,2435.81325
4001,4001,167,6,1664.588625
4002,4002,167,6,836.319688
4003,4003,167,6,250.304141
4004,4004,167,6,0
4005,4005,167,6,0
4006,4006,167,6,0
4007,4007,167,6,0
4008,4008,167,6,0
4009,4009,168,6,0
4010,4010,168,6,0
4011,4011,168,6,0
4012,4012,168,6,0
4013,4013,168,6,0
4014,4014,168,6,17.220238
4015,4015,168,6,416.796563
4016,4016,168,6,302.411813
4017,4017,168,6,953.149938
4018,4018,168,6,2022.697
4019,4019,168,6,2986.4255
4020,4020,168,6,3557.36575
4021,4021,168,6,3052.91225
4022,4022,168,6,1481.399625
4023,4023,168,6,2132.3755
4024,4024,168,6,1928.377875
4025,4025,168,6,855.655063
4026,4026,168,6,530.976813
4027,4027,168,6,214.250781
4028,4028,168,6,0
4029,4029,168,6,0
4030,4030,168,6,0
4031,4031,168,6,0
4032,4032,168,6,0
4033,4033,169,6,0
4034,4034,169,6,0
4035,4035,169,6,0
4036,4036,169,6,0
4037,4037,169,6,0
4038,4038,169,6,216.273828
4039,4039,169,6,845.574125
4040,4040,169,6,1705.91975
4041,4041,169,6,1241.934875
4042,4042,169,6,3092.3695
4043,4043,169,6,2708.08125
4044,4044,169,6,3631.99625
4045,4045,169,6,3598.039
4046,4046,169,6,2673.77225
4047,4047,169,6,1981.027625
4048,4048,169,6,2450.47425
4049,4049,169,6,1680.607125
4050,4050,169,6,842.139563
4051,4051,169,6,208.119688
4052,4052,169,6,0
4053,4053,169,6,0
4054,4054,169,6,0
4055,4055,169,6,0
4056,4056,169,6,0
4057,4057,170,6,0
4058,4058,170,6,0
4059,4059,170,6,0
4060,4060,170,6,0
4061,4061,170,6,0
4062,4062,170,6,178.005578
4063,4063,170,6,827.679875
4064,4064,170,6,1719.89575
4065,4065,170,6,2485.87225
4066,4066,170,6,3049.53675
4067,4067,170,6,3435.02775
4068,4068,170,6,3599.2005
4069,4069,170,6,3137.68025
4070,4070,170,6,2984.86225
4071,4071,170,6,2218.5405
4072,4072,170,6,2462.55275
4073,4073,170,6,1672.7395
4074,4074,170,6,836.781375
4075,4075,170,6,205.658172
4076,4076,170,6,0
4077,4077,170,6,0
4078,4078,170,6,0
4079,4079,170,6,0
4080,4080,170,6,0
4081,4081,171,6,0
4082,4082,171,6,0
4083,4083,171,6,0
4084,4084,171,6,0
4085,4085,171,6,0
4086,4086,171,6,195.952609
4087,4087,171,6,579.629438
4088,4088,171,6,1680.424625
4089,4089,171,6,2438.325
4090,4090,171,6,3007.53125
4091,4091,171,6,3360.16075
4092,4092,171,6,3543.4265
4093,4093,171,6,3519.98825
4094,4094,171,6,3352.85575
4095,4095,171,6,2989.2575
4096,4096,171,6,2416.914
4097,4097,171,6,1679.088625
4098,4098,171,6,586.293875
4099,4099,171,6,247.966047
4100,4100,171,6,0
4101,4101,171,6,0
4102,4102,171,6,0
4103,4103,171,6,0
4104,4104,171,6,0
4105,4105,172,6,0
4106,4106,172,6,0
4107,4107,172,6,0
4108,4108,172,6,0
4109,4109,172,6,0
4110,4110,172,6,163.641281
4111,4111,172,6,809.225188
4112,4112,172,6,1684.584
4113,4113,172,6,2444.394
4114,4114,172,6,3009.56225
4115,4115,172,6,3377.102
4116,4116,172,6,3545.16925
4117,4117,172,6,3537.68175
4118,4118,172,6,2610.8365
4119,4119,172,6,1703.20675
4120,4120,172,6,2121.659
4121,4121,172,6,1670.28625
4122,4122,172,6,820.785188
4123,4123,172,6,197.824609
4124,4124,172,6,0
4125,4125,172,6,0
4126,4126,172,6,0
4127,4127,172,6,0
4128,4128,172,6,0
4129,4129,173,6,0
4130,4130,173,6,0
4131,4131,173,6,0
4132,4132,173,6,0
4133,4133,173,6,0
4134,4134,173,6,257.125
4135,4135,173,6,214.459031
4136,4136,173,6,588.512313
4137,4137,173,6,852.984813
4138,4138,173,6,980.38875
4139,4139,173,6,1537.39575
4140,4140,173,6,3542.1525
4141,4141,173,6,3478.431
4142,4142,173,6,3266.16125
4143,4143,173,6,2585.438
4144,4144,173,6,2312.06175
4145,4145,173,6,1415.448125
4146,4146,173,6,710.737313
4147,4147,173,6,229.020922
4148,4148,173,6,0
4149,4149,173,6,0
4150,4150,173,6,0
4151,4151,173,6,0
4152,4152,173,6,0
